(-0.457642,-0.401123)
(-0.385254,-0.337646)
(0.252075,0.281616)
(0.687744,0.823730)
(0.276611,0.736084)
(-0.494629,0.191895)
(-0.661987,-0.146240)
(-0.169678,0.102661)
(0.165161,0.624634)
(-0.031372,0.775879)
(-0.239380,0.317261)
(-0.039429,-0.290527)
(0.238892,-0.402832)
(0.211670,0.050781)
(0.104858,0.503906)
(0.232666,0.484985)
(0.334229,0.166504)
(0.029175,-0.007690)
(-0.423950,-0.011719)
(-0.457275,-0.177734)
(-0.090088,-0.518921)
(0.107422,-0.570557)
(-0.119385,-0.081543)
(-0.439209,0.505249)
(-0.539795,0.583252)
(-0.485229,0.187866)
(-0.386597,-0.084961)
(-0.198608,0.100220)
(0.003784,0.423950)
(-0.027344,0.398193)
(-0.294434,-0.012817)
(-0.434082,-0.395020)
(-0.221313,-0.359375)
(0.117432,0.086792)
(0.275513,0.557617)
(0.226074,0.626343)
(0.038452,0.242676)
(-0.292847,-0.166748)
(-0.583984,-0.136963)
(-0.423706,0.287109)
(0.225220,0.612305)
(0.728760,0.545166)
(0.533691,0.330200)
(-0.041748,0.295410)
(-0.271362,0.321899)
(-0.060791,0.064453)
(0.050171,-0.437134)
(-0.182861,-0.740845)
(-0.414795,-0.605713)
(-0.385254,-0.275635)
(-0.277344,-0.059204)
(-0.251953,0.054321)
(-0.188721,0.167725)
(-0.091187,0.146118)
(-0.190308,-0.157471)
(-0.380371,-0.500366)
(-0.138306,-0.446411)
(0.604370,0.016968)
(1.092041,0.390015)
(0.785034,0.304321)
(0.248657,-0.010010)
(0.301025,-0.091553)
(0.705566,0.114502)
(0.594971,0.247070)
(-0.039551,0.077515)
(-0.305420,-0.202271)
(0.100952,-0.283081)
(0.398193,-0.118530)
(0.043335,0.094849)
(-0.405396,0.181396)
(-0.320923,0.115479)
(-0.068359,-0.014771)
(-0.248657,-0.062622)
(-0.522461,0.085693)
(-0.161011,0.343140)
(0.595093,0.397095)
(0.782349,0.021729)
(0.240845,-0.576782)
(-0.136230,-0.895020)
(0.148438,-0.685791)
(0.465698,-0.242188)
(0.184692,-0.013306)
(-0.302979,-0.056519)
(-0.303833,-0.060547)
(0.057495,0.134277)
(0.164062,0.287231)
(-0.051514,0.123657)
(-0.149658,-0.227417)
(-0.050293,-0.363647)
(-0.096191,-0.121582)
(-0.299438,0.221191)
(-0.267456,0.299561)
(0.003784,0.080811)
(-0.033081,-0.143066)
(-0.556885,-0.109253)
(-0.901123,0.151489)
(-0.457642,0.370483)
(0.374023,0.304443)
(0.682861,-0.022217)
(0.260742,-0.298340)
(-0.231934,-0.203003)
(-0.246948,0.220825)
(0.026733,0.539307)
(0.116821,0.400513)
(-0.081177,-0.003174)
(-0.330566,-0.143921)
(-0.446655,0.132935)
(-0.396118,0.361694)
(-0.158691,0.115845)
(0.234253,-0.308716)
(0.560181,-0.252319)
(0.548218,0.311035)
(0.234009,0.606079)
(0.008057,0.098389)
(0.173096,-0.695801)
(0.533691,-0.868652)
(0.594482,-0.350098)
(0.176025,0.068359)
(-0.342773,-0.090332)
(-0.509155,-0.397339)
(-0.351929,-0.322021)
(-0.223633,-0.067383)
(-0.182861,-0.133423)
(0.085083,-0.429077)
(0.633301,-0.440674)
(0.936401,-0.130615)
(0.547852,-0.006104)
(-0.184814,-0.241943)
(-0.511963,-0.381836)
(-0.282349,-0.149048)
(-0.050781,0.046387)
(-0.149902,-0.175049)
(-0.228149,-0.443970)
(0.022461,-0.222046)
(0.211670,0.232910)
(-0.150879,0.191040)
(-0.729370,-0.388550)
(-0.706421,-0.752319)
(-0.006592,-0.495728)
(0.497559,-0.102173)
(0.208130,-0.065308)
(-0.344604,-0.125244)
(-0.289673,0.149292)
(0.344482,0.520630)
(0.740723,0.440186)
(0.490479,-0.040649)
(0.084106,-0.359985)
(0.085938,-0.318848)
(0.324341,-0.249634)
(0.245728,-0.318237)
(-0.203247,-0.269775)
(-0.473999,-0.000732)
(-0.169312,0.184570)
(0.441772,0.130493)
(0.793335,0.133667)
(0.676758,0.363525)
(0.344727,0.439331)
(0.088013,0.036499)
(-0.040161,-0.441162)
(-0.069580,-0.363403)
(0.065430,0.148682)
(0.365234,0.341064)
(0.555298,-0.082031)
(0.301880,-0.540771)
(-0.305786,-0.406982)
(-0.697510,0.191162)
(-0.407959,0.627808)
(0.365601,0.538940)
(0.958618,0.090332)
(0.960083,-0.296143)
(0.574829,-0.287476)
(0.254517,0.119385)
(0.172119,0.539673)
(0.185303,0.545898)
(0.166504,0.190063)
(0.135742,-0.027466)
(0.069092,0.163574)
(-0.181641,0.434448)
(-0.632446,0.389404)
(-0.966797,0.179932)
(-0.817017,0.223145)
(-0.253418,0.495483)
(0.213135,0.552124)
(0.219116,0.214233)
(-0.020264,-0.175659)
(-0.035278,-0.254517)
(0.254883,-0.050781)
(0.468018,0.199463)
(0.315796,0.342896)
(-0.041382,0.295532)
(-0.287354,0.037476)
(-0.329590,-0.218750)
(-0.207275,-0.130249)
(0.109741,0.302856)
(0.520630,0.597412)
(0.588379,0.357910)
(-0.005859,-0.193970)
(-0.828247,-0.505493)
(-0.999756,-0.356689)
(-0.300171,0.000488)
(0.471680,0.241089)
(0.514771,0.243530)
(0.017578,0.066284)
(0.059448,-0.554565)
(-0.090210,0.016479)
(-0.123901,0.668945)
(0.023315,0.956787)
(0.081787,0.780273)
(-0.142944,0.407837)
(-0.329468,0.120483)
(-0.026978,-0.021606)
(0.562500,-0.077515)
(0.689819,-0.070435)
(0.091431,-0.011230)
(-0.552124,0.040649)
(-0.502075,0.026611)
(0.071777,-0.054688)
(0.434326,-0.165649)
(0.335693,-0.226074)
(0.187012,-0.104248)
(0.256226,0.236084)
(0.264648,0.547119)
(-0.035522,0.473022)
(-0.340576,0.040771)
(-0.211914,-0.250610)
(0.224487,-0.051758)
(0.390381,0.319702)
(0.026001,0.308105)
(-0.473877,-0.062988)
(-0.589233,-0.231934)
(-0.316772,0.030518)
(-0.105469,0.280151)
(-0.235596,0.131958)
(-0.468872,-0.117676)
(-0.396240,0.001587)
(-0.007812,0.327515)
(0.269409,0.288574)
(0.118896,-0.178223)
(-0.268677,-0.490479)
(-0.470947,-0.275146)
(-0.369873,0.121460)
(-0.200928,0.192871)
(-0.137939,-0.051758)
(-0.101562,-0.260986)
(-0.021362,-0.292725)
(-0.009033,-0.253418)
(-0.117676,-0.190308)
(-0.153564,-0.105835)
(0.053955,-0.148560)
(0.344482,-0.414673)
(0.428345,-0.627808)
(0.297241,-0.421875)
(0.176270,0.041138)
(0.132812,0.161011)
(0.037231,-0.267700)
(-0.071533,-0.714111)
(0.069946,-0.637207)
(0.489502,-0.204956)
(0.751953,0.050171)
(0.468018,0.012817)
(-0.132812,-0.012939)
(-0.449097,0.071899)
(-0.287231,0.039551)
(-0.088135,-0.139771)
(-0.283081,-0.132568)
(-0.676880,0.209961)
(-0.699341,0.519775)
(-0.174805,0.410645)
(0.419189,0.035767)
(0.536011,-0.167847)
(0.208618,-0.093750)
(-0.069214,0.023560)
(-0.026489,0.082642)
(0.094604,0.190186)
(0.004395,0.278320)
(-0.151123,0.084595)
(-0.034180,-0.337769)
(0.315918,-0.482422)
(0.517456,-0.059448)
(0.432007,0.468872)
(0.326538,0.414917)
(0.334717,-0.190430)
(0.174438,-0.605957)
(-0.307983,-0.373047)
(-0.661987,0.107300)
(-0.379395,0.194336)
(0.248901,-0.118286)
(0.372437,-0.303467)
(-0.278320,-0.119751)
(-0.985596,0.079590)
(-0.975464,-0.074707)
(-0.362671,-0.433105)
(0.121094,-0.584961)
(0.050293,-0.449219)
(-0.364868,-0.328735)
(-0.684204,-0.436523)
(-0.652100,-0.622681)
(-0.311035,-0.617310)
(0.026001,-0.357178)
(-0.006592,0.008301)
(-0.410034,0.294434)
(-0.718994,0.378296)
(-0.563843,0.245483)
(-0.186401,0.040771)
(-0.069824,-0.035889)
(-0.186890,0.009155)
(-0.081909,-0.054688)
(0.300659,-0.298340)
(0.413696,-0.396362)
(-0.052124,-0.061646)
(-0.589478,0.396240)
(-0.521973,0.360962)
(0.060181,-0.177979)
(0.432007,-0.459961)
(0.168335,0.017822)
(-0.426758,0.694580)
(-0.776367,0.657715)
(-0.609253,-0.057495)
(-0.098999,-0.502075)
(0.315308,-0.174561)
(0.260620,0.299683)
(-0.189087,0.156860)
(-0.497192,-0.377686)
(-0.258057,-0.495239)
(0.259033,-0.026001)
(0.447144,0.394897)
(0.182251,0.340332)
(-0.064331,0.127075)
(0.044800,0.147095)
(0.290894,0.203247)
(0.346924,-0.087769)
(0.247925,-0.565308)
(0.176514,-0.677124)
(0.105591,-0.266968)
(-0.032959,0.201782)
(-0.090942,0.256836)
(0.045654,-0.055420)
(0.151367,-0.324585)
(-0.032837,-0.245239)
(-0.340454,0.154907)
(-0.398193,0.587402)
(-0.196899,0.718018)
(-0.054199,0.440430)
(-0.088257,-0.005737)
(-0.149902,-0.280151)
(-0.243774,-0.301636)
(-0.528687,-0.233154)
(-0.830933,-0.161499)
(-0.668091,-0.043579)
(0.025391,0.020386)
(0.634766,-0.190796)
(0.616211,-0.574463)
(0.152832,-0.628174)
(-0.231567,-0.122192)
(-0.351807,0.440063)
(-0.289307,0.446777)
(0.000000,0.072754)
(0.508423,0.025024)
(0.843262,0.435669)
(0.644409,0.618164)
(0.226562,0.128662)
(0.236450,-0.479736)
(0.680298,-0.396973)
(0.879150,0.314819)
(0.490479,0.847168)
(-0.013306,0.729614)
(-0.105103,0.271484)
(0.105469,-0.052490)
(0.267944,-0.154297)
(0.382935,-0.144287)
(0.550171,-0.027100)
(0.532715,0.170166)
(0.135376,0.252808)
(-0.238892,0.111816)
(-0.020264,-0.059570)
(0.627930,-0.025513)
(0.917358,0.163086)
(0.483521,0.300415)
(-0.182617,0.334595)
(-0.464111,0.317993)
(-0.319458,0.191162)
(-0.079102,-0.104614)
(0.059937,-0.379028)
(0.101685,-0.355957)
(0.110840,-0.079956)
(0.212524,0.123657)
(0.477661,0.119995)
(0.670898,0.115234)
(0.433716,0.259521)
(-0.108643,0.387573)
(-0.321411,0.311890)
(0.070923,0.145752)
(0.489990,0.123291)
(0.305542,0.247314)
(-0.211914,0.319092)
(-0.300171,0.220581)
(0.145874,-0.002319)
(0.480835,-0.249756)
(0.323364,-0.396851)
(0.000000,-0.309448)
(-0.141602,0.002563)
(-0.221313,0.322632)
(-0.355957,0.477539)
(-0.275024,0.546875)
(0.164917,0.643921)
(0.521362,0.638306)
(0.327393,0.371948)
(-0.167969,0.035645)
(-0.335571,-0.035156)
(-0.061157,0.094849)
(0.202026,0.046509)
(0.179321,-0.190063)
(0.053467,-0.148193)
(-0.007935,0.321533)
(-0.109009,0.633789)
(-0.298828,0.266602)
(-0.415771,-0.383911)
(-0.397949,-0.491821)
(-0.377197,0.040649)
(-0.322266,0.496582)
(0.006226,0.384155)
(0.538574,-0.020142)
(0.746704,-0.281494)
(0.339478,-0.387329)
(-0.235352,-0.443848)
(-0.372681,-0.278076)
(-0.120117,0.226196)
(0.030884,0.708984)
(-0.048218,0.714722)
(-0.050415,0.334473)
(0.123657,0.052002)
(0.192505,0.044922)
(0.021484,0.049805)
(-0.170166,-0.108154)
(-0.254395,-0.265625)
(-0.375977,-0.268555)
(-0.509888,-0.210693)
(-0.324097,-0.203247)
(0.213745,-0.204346)
(0.552490,-0.204468)
(0.312988,-0.315674)
(-0.043701,-0.535767)
(0.131226,-0.671265)
(0.621826,-0.637817)
(0.627563,-0.582642)
(0.037354,-0.554321)
(-0.328613,-0.347168)
(0.045410,0.092651)
(0.576172,0.410522)
(0.452759,0.329712)
(-0.206055,0.148315)
(-0.648560,0.316284)
(-0.626831,0.671143)
(-0.569458,0.605225)
(-0.709106,-0.004883)
(-0.711792,-0.542847)
(-0.344604,-0.470947)
(0.041626,0.023193)
(0.026733,0.418945)
(-0.257812,0.534790)
(-0.393921,0.524902)
(-0.314941,0.487183)
(-0.280518,0.403564)
(-0.346558,0.300659)
(-0.275146,0.183960)
(0.026245,-0.049072)
(0.333740,-0.387085)
(0.458374,-0.568604)
(0.476318,-0.444580)
(0.488281,-0.287598)
(0.417847,-0.390015)
(0.217896,-0.527588)
(0.055420,-0.280029)
(0.067749,0.209595)
(0.102539,0.340210)
(-0.046387,-0.026733)
(-0.258301,-0.322388)
(-0.224976,-0.160278)
(0.062744,0.070679)
(0.257446,-0.117188)
(0.131470,-0.498657)
(-0.137817,-0.512085)
(-0.264771,-0.151123)
(-0.217896,0.105957)
(-0.144775,0.114258)
(-0.103638,0.197510)
(-0.043823,0.442505)
(0.045166,0.451294)
(0.119507,0.002197)
(0.148315,-0.504639)
(0.095215,-0.556885)
(-0.068848,-0.172241)
(-0.233765,0.236328)
(-0.180786,0.383179)
(0.100830,0.243530)
(0.289917,-0.091064)
(0.147461,-0.409180)
(-0.102783,-0.419678)
(-0.110474,-0.095093)
(0.026855,0.182495)
(-0.054321,0.098022)
(-0.284790,-0.140015)
(-0.182739,-0.151855)
(0.292969,-0.027466)
(0.495728,-0.170288)
(0.058716,-0.561035)
(-0.401733,-0.691040)
(-0.126099,-0.351074)
(0.589233,-0.014404)
(0.747681,-0.173096)
(0.106689,-0.641113)
(-0.480347,-0.838257)
(-0.318115,-0.534668)
(0.224243,-0.006470)
(0.394409,0.389526)
(0.086426,0.497314)
(-0.262329,0.334351)
(-0.398560,0.066284)
(-0.365112,-0.064697)
(-0.166138,-0.013062)
(0.162231,-0.028687)
(0.316650,-0.259644)
(0.063110,-0.419678)
(-0.301147,-0.192383)
(-0.320190,0.176758)
(-0.110352,0.159668)
(-0.156372,-0.202759)
(-0.414673,-0.265381)
(-0.302368,0.246094)
(0.273926,0.742432)
(0.584229,0.585327)
(0.148804,-0.021362)
(-0.461182,-0.397095)
(-0.434570,-0.340698)
(0.121216,-0.204102)
(0.463135,-0.174683)
(0.341553,-0.057495)
(0.147705,0.212524)
(0.079346,0.371948)
(-0.099976,0.295898)
(-0.420776,0.220093)
(-0.516846,0.281982)
(-0.280396,0.233154)
(-0.114014,-0.095093)
(-0.248413,-0.376099)
(-0.327759,-0.223022)
(-0.038208,0.177246)
(0.313721,0.287964)
(0.295166,-0.016724)
(0.048950,-0.323120)
(0.001343,-0.301514)
(0.142334,-0.068359)
(0.145142,0.160522)
(0.027954,0.396606)
(0.108276,0.666382)
(0.346680,0.774902)
(0.330811,0.557861)
(0.000122,0.192993)
(-0.168579,-0.021118)
(0.094604,-0.093018)
(0.407227,-0.251465)
(0.318237,-0.465942)
(-0.040405,-0.384766)
(-0.226929,0.114258)
(-0.123657,0.565918)
(0.046753,0.379761)
(0.124512,-0.391846)
(0.093872,-1.002808)
(-0.073975,-0.826050)
(-0.325195,-0.070679)
(-0.400269,0.482910)
(-0.145874,0.399170)
(0.146973,0.018799)
(0.066406,-0.087524)
(-0.309204,0.137207)
(-0.485474,0.282471)
(-0.239746,0.139282)
(0.120605,-0.018555)
(0.240601,0.087646)
(0.115845,0.289185)
(-0.081909,0.227417)
(-0.252686,-0.110107)
(-0.300537,-0.384033)
(-0.127930,-0.369141)
(0.123657,-0.170898)
(0.111572,0.013184)
(-0.224365,0.103394)
(-0.485962,0.069336)
(-0.369629,-0.116821)
(-0.130737,-0.368164)
(-0.174805,-0.501831)
(-0.411621,-0.464233)
(-0.424194,-0.376221)
(-0.157593,-0.286377)
(0.009521,-0.091309)
(-0.116699,0.184326)
(-0.281372,0.276611)
(-0.242676,0.069336)
(-0.128418,-0.128662)
(-0.138184,0.009766)
(-0.186157,0.316284)
(-0.085449,0.392700)
(0.098267,0.288696)
(0.134766,0.430908)
(-0.011230,0.824951)
(-0.117188,0.862427)
(0.005615,0.211548)
(0.273193,-0.532104)
(0.399536,-0.557861)
(0.198608,0.037964)
(-0.152954,0.370972)
(-0.234375,-0.022583)
(0.097656,-0.603027)
(0.410767,-0.604980)
(0.208984,0.000854)
(-0.304077,0.587280)
(-0.414673,0.657837)
(0.050659,0.276733)
(0.397217,-0.151123)
(0.109985,-0.271729)
(-0.299316,-0.009644)
(-0.088623,0.377075)
(0.467163,0.486328)
(0.447754,0.180298)
(-0.203735,-0.208374)
(-0.475220,-0.232544)
(0.177979,0.129150)
(0.948730,0.451538)
(0.863281,0.388184)
(0.186890,0.047485)
(-0.077393,-0.204468)
(0.322754,-0.161743)
(0.719727,0.087891)
(0.677979,0.325317)
(0.501587,0.395142)
(0.498169,0.293579)
(0.464233,0.125244)
(0.188599,-0.057129)
(-0.091064,-0.342163)
